id;Linkin Nimi;UniqueNimi;Kieli;Url;KieliNimi
1326;Tietoa ateriatuesta;Информация о пособии на питание;ru;;Venäjä
1326;Tietoa ateriatuesta;Informacije o potpori za obrok;sh;;Serbokroatia
1326;Tietoa ateriatuesta;Macluumaadka kaalmada raashinka;so;;Somali
1326;Tietoa ateriatuesta;Informacione për asistencën për ushqim;sq;;Albania
1326;Tietoa ateriatuesta;Information om måltidsstödet;sv;https://www.kela.fi/web/sv/maltidsstod;Ruotsi
1326;Tietoa ateriatuesta;Yemek desteği hakkında bilgi;tr;;Turkki
1326;Tietoa ateriatuesta;餐食补助介绍;zh;;Kiina
1327;Tietoa aikuiskoulutustuesta;معلومات عن تعليم البالغين;ar;;Arabi
1327;Tietoa aikuiskoulutustuesta;Information on adult education subsidy;en;https://www.tyollisyysrahasto.fi;Englanti
1327;Tietoa aikuiskoulutustuesta;Información sobre el subsidio para la formación de adultos;es;;Espanja
1327;Tietoa aikuiskoulutustuesta;Teavet täiskasvanute koolitustoetuse kohta;et;;Eesti
1327;Tietoa aikuiskoulutustuesta;اطلاعاتی درباره کمک هزینه تحصیلی بزرگسالان;fa;;Persia
1327;Tietoa aikuiskoulutustuesta;Informations le soutien financier aux études des adultes;fr;;Ranska
1327;Tietoa aikuiskoulutustuesta;Информация о пособии на обучение для взрослых;ru;;Venäjä
1327;Tietoa aikuiskoulutustuesta;Informacije o potporama za školovanje odraslih;sh;;Serbokroatia
1327;Tietoa aikuiskoulutustuesta;Macluumaadka waxbarashada dadka waaweyn;so;;Somali
1327;Tietoa aikuiskoulutustuesta;Informacione për shkollimin për të rritur;sq;;Albania
1327;Tietoa aikuiskoulutustuesta;Information om vuxenutbildningsstödet;sv;https://www.tyollisyysrahasto.fi;Ruotsi
1327;Tietoa aikuiskoulutustuesta;Yetişkin eğitim desteği hakkında bilgi;tr;;Turkki
1327;Tietoa aikuiskoulutustuesta;成人培训补贴金;zh;;Kiina
1328;Tietoa aikuiskoulutustuesta;المجموعة الحوارية للغة الفنلندية;ar;;Arabi
1328;Tietoa aikuiskoulutustuesta;Student loan for adult students;en;https://www.kela.fi/web/en/student-loan-for-adult-students;Englanti
1328;Tietoa aikuiskoulutustuesta;Crédito de estudios para adultos;es;;Espanja
1328;Tietoa aikuiskoulutustuesta;Õppelaen täiskasvanud õppuritele;et;;Eesti
1328;Tietoa aikuiskoulutustuesta;وام تحصیلی برای دانش آموزان و دانشجویان بزرگسال;fa;;Persia
1328;Tietoa aikuiskoulutustuesta;Prêt d'études pour les étudiants adultes;fr;;Ranska
1328;Tietoa aikuiskoulutustuesta;Образовательный кредит взрослым студентам;ru;;Venäjä
1328;Tietoa aikuiskoulutustuesta;Lacagta deynta waxbarashada ee ardeyda dadka waaweyn ah;so;;Somali
1328;Tietoa aikuiskoulutustuesta;Studiestöd för vuxenstuderande;sv;https://www.kela.fi/web/sv/vuxenutbildningsstod;Ruotsi
1328;Tietoa aikuiskoulutustuesta;Yetişkin öğrenciler için öğrenim kredisi;tr;;Turkki
1328;Tietoa aikuiskoulutustuesta;针对成人的助学贷款;zh;;Kiina
1330;Tietoa vuorottelu- ja opintovapaasta;معلومات عن الإجازة الدورية والإجازة التعليمية;ar;;Arabi
1330;Tietoa vuorottelu- ja opintovapaasta;Information on alternation and study leave;en;https://www.te-palvelut.fi;Englanti
1330;Tietoa vuorottelu- ja opintovapaasta;Información sobre los turnos y las exenciones por estudios;es;;Espanja
1330;Tietoa vuorottelu- ja opintovapaasta;Teavet asendus- ja õppepuhkuse kohta;et;;Eesti
1330;Tietoa vuorottelu- ja opintovapaasta;اطلاعاتی درباره مرخصی کاری معمولی و مرخصی کاری جهت انجام تحصیلات;fa;;Persia
1330;Tietoa vuorottelu- ja opintovapaasta;Informations sur les congés en alternance et d'études;fr;;Ranska
1330;Tietoa vuorottelu- ja opintovapaasta;Информация об отпуске по учёбе и вынужденном отпуске;ru;;Venäjä
1330;Tietoa vuorottelu- ja opintovapaasta;Informacije o odsustvu sa posla na određeno vrijeme i zbog školovanja;sh;;Serbokroatia
1330;Tietoa vuorottelu- ja opintovapaasta;Macluumaad ku saabsan kaltanka iyo ka fasaxnaanshaha waxbarashada;so;;Somali
1330;Tietoa vuorottelu- ja opintovapaasta;Informacione për lejen e alternimit në punë dhe për leje për studim;sq;;Albania
1330;Tietoa vuorottelu- ja opintovapaasta;Information om alternerings- och studieledighet;sv;https://www.te-palvelut.fi;Ruotsi
1330;Tietoa vuorottelu- ja opintovapaasta;Çalışanlar için devre ve öğrenim izinleri konusunda bilgiler;tr;;Turkki
1330;Tietoa vuorottelu- ja opintovapaasta;轮回假及学习假介绍;zh;;Kiina
1331;Tuet oppisopimuskoulutuksen aikana;الدعم أثناء تعليم عقد التعلم في مكان العمل;ar;;Arabi
1331;Tuet oppisopimuskoulutuksen aikana;Allowances during apprenticeship training;en;;Englanti
1331;Tuet oppisopimuskoulutuksen aikana;Ayudas durante la formación con contrato en prácticas;es;;Espanja
1331;Tuet oppisopimuskoulutuksen aikana;Õppelepinguga koolituse aegsed toetused;et;;Eesti
1331;Tuet oppisopimuskoulutuksen aikana;کمک هزینه هایی که در دوره آموزشی قراردادی تعلق میگیرند;fa;;Persia
1331;Tuet oppisopimuskoulutuksen aikana;Aides financiéres pendant la formation en apprentissage;fr;;Ranska
1331;Tuet oppisopimuskoulutuksen aikana;Пособия во время обучения по договору;ru;;Venäjä
1331;Tuet oppisopimuskoulutuksen aikana;Potpore za vrijeme školovanja po ugovoru o osposobljavanju;sh;;Serbokroatia
1331;Tuet oppisopimuskoulutuksen aikana;Kaalmooyinka waqtiga waxbarashada heshiiska waxbarasho;so;;Somali
1331;Tuet oppisopimuskoulutuksen aikana;Ndihmat gjatë shkollimit me kontratë mësimi;sq;;Albania
1331;Tuet oppisopimuskoulutuksen aikana;Stöd under läroavtalsutbildning;sv;;Ruotsi
1331;Tuet oppisopimuskoulutuksen aikana;Çıraklık sözleşmesi sürecindeki destekler;tr;;Turkki
1331;Tuet oppisopimuskoulutuksen aikana;见习培训合同期间的经济援助;zh;;Kiina
1332;Tietoa ulkomaalaisille opiskelijoille;معلومات للطلاب الأجانب;ar;;Arabi
1332;Tietoa ulkomaalaisille opiskelijoille;Information for foreign students;en;https://www.studyinfinland.fi/;Englanti
1332;Tietoa ulkomaalaisille opiskelijoille;Información para estudiantes extranjeros;es;;Espanja
1332;Tietoa ulkomaalaisille opiskelijoille;Teavet välisriigi õppuritele;et;;Eesti
1332;Tietoa ulkomaalaisille opiskelijoille;اطلاعاتی برای دانشجویان خارجی;fa;;Persia
1332;Tietoa ulkomaalaisille opiskelijoille;Informations pour les étudiants étrangers;fr;;Ranska
1332;Tietoa ulkomaalaisille opiskelijoille;Информация для иностранных студентов;ru;;Venäjä
1332;Tietoa ulkomaalaisille opiskelijoille;Informacije za strane studente;sh;;Serbokroatia
1332;Tietoa ulkomaalaisille opiskelijoille;Macluumaad loogu talagalay ardayda ajaaniibta ah;so;;Somali
1332;Tietoa ulkomaalaisille opiskelijoille;Informacione për studentët e huaj;sq;;Albania
1332;Tietoa ulkomaalaisille opiskelijoille;Information för utländska studerande;sv;;Ruotsi
1332;Tietoa ulkomaalaisille opiskelijoille;Yabancı öğrenciler için bilgi;tr;;Turkki
1332;Tietoa ulkomaalaisille opiskelijoille;外籍学生须知;zh;;Kiina
1333;Tietoa vaihto-ohjelmista;معلومات عن برامج التبادل;ar;;Arabi
1333;Tietoa vaihto-ohjelmista;Information on exchange programmes;en;https://www.studyinfinland.fi/;Englanti
1333;Tietoa vaihto-ohjelmista;Información sobre los programas de intercambio;es;;Espanja
1333;Tietoa vaihto-ohjelmista;Teavet õppurite vahetusprogrammide kohta;et;;Eesti
1333;Tietoa vaihto-ohjelmista;اطلاعاتی درباره برنامه جابجایی دانشجویان;fa;;Persia
1333;Tietoa vaihto-ohjelmista;Informations sur les programmes d'échange étudiant;fr;;Ranska
1333;Tietoa vaihto-ohjelmista;Информация об обменных программах;ru;;Venäjä
1333;Tietoa vaihto-ohjelmista;Program razmjene studenata;sh;;Serbokroatia
1333;Tietoa vaihto-ohjelmista;Macluumaadka barnaamijka bedelashada;so;;Somali
1333;Tietoa vaihto-ohjelmista;Informacione për programe shkëmbimi;sq;;Albania
1333;Tietoa vaihto-ohjelmista;Information om utbytesprogram;sv;;Ruotsi
1333;Tietoa vaihto-ohjelmista;Öğrenci değişim programlarına ilişkin bilgiler;tr;;Turkki
1333;Tietoa vaihto-ohjelmista;学术交流计划介绍;zh;;Kiina
1334;Tietoa vaihto-ohjelmasta;معلومات عن برنامج التبادل;ar;;Arabi
1334;Tietoa vaihto-ohjelmasta;Information on exchange programme;en;https://esn.org/erasmus;Englanti
1334;Tietoa vaihto-ohjelmasta;Información sobre el programa de intercambio;es;;Espanja
1334;Tietoa vaihto-ohjelmasta;Teavet õppurite vahetusprogrammi kohta;et;;Eesti
1334;Tietoa vaihto-ohjelmasta;اطلاعاتی درباره برنامه جابجایی دانشجویان;fa;;Persia
1334;Tietoa vaihto-ohjelmasta;Informations sur le programme d'échange étudiant;fr;;Ranska
1334;Tietoa vaihto-ohjelmasta;Информация об обменных программах;ru;;Venäjä
1334;Tietoa vaihto-ohjelmasta;Program razmjene studenata;sh;;Serbokroatia
1334;Tietoa vaihto-ohjelmasta;Macluumaadka barnaamijka bedelashada;so;;Somali
1334;Tietoa vaihto-ohjelmasta;Informacione për programe shkëmbimi;sq;;Albania
1334;Tietoa vaihto-ohjelmasta;Information om utbytesprogrammet;sv;;Ruotsi
1334;Tietoa vaihto-ohjelmasta;Öğrenci değişim programlarına ilişkin bilgiler;tr;;Turkki
1334;Tietoa vaihto-ohjelmasta;学术交流计划介绍;zh;;Kiina
1335;Tasa-arvolaki;قانون التساوي;ar;;Arabi
1335;Tasa-arvolaki;Act on Equality between Women and Men;en;https://www.finlex.fi/en/laki/kaannokset/1986/en19860609?search%5Btype%5D=pika&search%5Bkieli%5D%5B0%5D=en&search%5Bpika%5D=equality;Englanti
1335;Tasa-arvolaki;Ley de Igualdad;es;;Espanja
1335;Tasa-arvolaki;Soolise võrdõiguslikkuse seadus;et;;Eesti
1335;Tasa-arvolaki;قانون برابری;fa;;Persia
1335;Tasa-arvolaki;Loi sur l'egalité;fr;;Ranska
1335;Tasa-arvolaki;Закон о равноправии;ru;;Venäjä
1335;Tasa-arvolaki;Zakon o ravnopravnosti;sh;;Serbokroatia
1335;Tasa-arvolaki;Sharciga sinnaanta;so;;Somali
1335;Tasa-arvolaki;Ligji i barazisë;sq;;Albania
1335;Tasa-arvolaki;Jämställdhetslagen;sv;https://www.finlex.fi/sv/laki/ajantasa/1986/19860609;Ruotsi
1335;Tasa-arvolaki;Eşitlik Yasası;tr;;Turkki
1335;Tasa-arvolaki;《男女平等法》;zh;;Kiina
1336;Tietoa poliisista;معلومات عن الشرطة;ar;;Arabi
1336;Tietoa poliisista;Information about the police;en;https://poliisi.fi/en/about-the-police;Englanti
1336;Tietoa poliisista;Información sobre la policía;es;;Espanja
1336;Tietoa poliisista;Teavet politsei kohta;et;;Eesti
1336;Tietoa poliisista;اطلاعاتی در مورد پلیس;fa;;Persia
1336;Tietoa poliisista;Informations sur la police;fr;;Ranska
1336;Tietoa poliisista;Информация о полиции;ru;;Venäjä
1336;Tietoa poliisista;Macluumaad booliska ku saabsan;so;;Somali
1336;Tietoa poliisista;Information om polisen;sv;https://poliisi.fi/sv/om-polisen;Ruotsi
1336;Tietoa poliisista;Polis hakkında bilgi;tr;;Turkki
1336;Tietoa poliisista;警察介绍;zh;;Kiina
1338;Henkilökortti;بطاقة الهوية ;ar;;Arabi
1338;Henkilökortti;Identity card;en;https://poliisi.fi/en/identity-card#76ca9fa7;Englanti
1338;Henkilökortti;Documento de identidad;es;;Espanja
1338;Henkilökortti;Isikukaart;et;;Eesti
1338;Henkilökortti;کارت شناسایی;fa;;Persia
1338;Henkilökortti;Carte d'identité;fr;;Ranska
1338;Henkilökortti;Удостоверение личности;ru;;Venäjä
1338;Henkilökortti;Lična karta;sh;;Serbokroatia
1338;Henkilökortti;Kaarka aqoonsiga;so;;Somali
1338;Henkilökortti;Karta e identitetit;sq;;Albania
1338;Henkilökortti;ID-kort;sv;https://poliisi.fi/sv/identitetskort;Ruotsi
1338;Henkilökortti;Kimlik kartı;tr;;Turkki
1338;Henkilökortti;身份证;zh;;Kiina
1340;Tietoa Kelasta;معلومات عن الكيلا;ar;;Arabi
1340;Tietoa Kelasta;Information on Kela;en;https://www.kela.fi/web/en/about-kela;Englanti
1340;Tietoa Kelasta;Información sobre Kela;es;;Espanja
1340;Tietoa Kelasta;Teavet Kela kohta;et;;Eesti
1340;Tietoa Kelasta;اطلاعاتی درباره اداره بیمه بازنشستگی ملی;fa;;Persia
1340;Tietoa Kelasta;Information sur Kela;fr;;Ranska
1340;Tietoa Kelasta;Информация о Kela;ru;;Venäjä
1340;Tietoa Kelasta;Infornacije o uredu Kela;sh;;Serbokroatia
1340;Tietoa Kelasta;Macluumaadka Kelada;so;;Somali
1340;Tietoa Kelasta;Informacione për Kela-n;sq;;Albania
1340;Tietoa Kelasta;Information om FPA;sv;https://www.kela.fi/web/sv/om-fpa;Ruotsi
1340;Tietoa Kelasta;Kela hakkında bilgi;tr;;Turkki
1340;Tietoa Kelasta;全民退休保障局;zh;;Kiina
1341;Tietoa sosiaalipalveluista;معلومات عن الخدمات الإجتماعية;ar;;Arabi
1341;Tietoa sosiaalipalveluista;Information on social services;en;https://stm.fi/en/social-services;Englanti
1341;Tietoa sosiaalipalveluista;Información sobre los servicios sociales;es;;Espanja
1341;Tietoa sosiaalipalveluista;Teavet sotsiaalteenuste kohta;et;;Eesti
1341;Tietoa sosiaalipalveluista;اطلاعاتی درباره خدمات تامین اجتماعی;fa;;Persia
1341;Tietoa sosiaalipalveluista;Information sur les services sociaux;fr;;Ranska
1341;Tietoa sosiaalipalveluista;Информация о социальных услугах;ru;;Venäjä
1341;Tietoa sosiaalipalveluista;Informacije o socijalnim uslugama;sh;;Serbokroatia
1341;Tietoa sosiaalipalveluista;Macluumaadka adeegyada sooshaalka;so;;Somali
1341;Tietoa sosiaalipalveluista;Informacione për shërbimet sociale;sq;;Albania
1341;Tietoa sosiaalipalveluista;Information om socialtjänster;sv;https://stm.fi/sv/socialtjanster;Ruotsi
1341;Tietoa sosiaalipalveluista;Sosyal hizmetler hakkında bilgi;tr;;Turkki
1341;Tietoa sosiaalipalveluista;关于社会服务;zh;;Kiina
1342;Tietoa verohallinnosta;معلومات عن دائرة الضرائب;ar;;Arabi
1342;Tietoa verohallinnosta;Information on tax administration;en;https://www.vero.fi/en/About-us/;Englanti
1342;Tietoa verohallinnosta;Información sobre la Agencia Tributaria;es;;Espanja
1342;Tietoa verohallinnosta;Teavet maksuameti kohta;et;;Eesti
1342;Tietoa verohallinnosta;اطلاعاتی درباره اداره کل مالیات;fa;;Persia
1342;Tietoa verohallinnosta;Information sur l'administration fiscale;fr;;Ranska
1342;Tietoa verohallinnosta;Информация о налоговом управлении;ru;;Venäjä
1342;Tietoa verohallinnosta;Informacije o poreskoj upravi;sh;;Serbokroatia
1342;Tietoa verohallinnosta;Macluumaadka maamulka canshuuraha;so;;Somali
1342;Tietoa verohallinnosta;Informacione për adminstratën tatimore;sq;;Albania
1342;Tietoa verohallinnosta;Information om skatteförvaltningen;sv;https://www.vero.fi/sv/skatteforvaltningen/;Ruotsi
1342;Tietoa verohallinnosta;Vergi İdaresi hakkında bilgi;tr;;Turkki
1342;Tietoa verohallinnosta;关于税务局;zh;;Kiina
1343;Tietoa Maahanmuuttovirastosta;معلومات عن دائرة شئون الهجرة;ar;;Arabi
1343;Tietoa Maahanmuuttovirastosta;Information on Finnish Immigration Service;en;https://migri.fi/en/about-the-finnish-immigration-service;Englanti
1343;Tietoa Maahanmuuttovirastosta;Información sobre la Oficina de Migraciones;es;;Espanja
1343;Tietoa Maahanmuuttovirastosta;Teavet Immigratsiooniameti kohta;et;;Eesti
1343;Tietoa Maahanmuuttovirastosta;اطلاعاتی درباره اداره کل امور مهاجرت;fa;;Persia
1343;Tietoa Maahanmuuttovirastosta;Information sur l'Office national de l'immigration;fr;;Ranska
1343;Tietoa Maahanmuuttovirastosta;Информация о Департаменте по делам миграции;ru;;Venäjä
1343;Tietoa Maahanmuuttovirastosta;Informacije o Službi za doseljavanje/Imigraciju;sh;;Serbokroatia
1343;Tietoa Maahanmuuttovirastosta;Macluumaadka Xafiiska dal u soo guurista;so;;Somali
1343;Tietoa Maahanmuuttovirastosta;Informacione për Zyrën e Imigracionit të Finlandës;sq;;Albania
1343;Tietoa Maahanmuuttovirastosta;Information om Migrationsverket;sv;https://migri.fi/sv/om-migrationsverket;Ruotsi
1343;Tietoa Maahanmuuttovirastosta;Göçmenlik Dairesi hakkında bilgi;tr;;Turkki
1343;Tietoa Maahanmuuttovirastosta;关于人民入境事务处;zh;;Kiina
1345;Suomen edustustot ulkomailla;الممثليات الفنلندية في الخارج;ar;;Arabi
1345;Suomen edustustot ulkomailla;Finnish Diplomatic Missions abroad;en;https://um.fi/missions;Englanti
1345;Suomen edustustot ulkomailla;Embajadas finlandesas en el extranjero;es;;Espanja
1345;Suomen edustustot ulkomailla;Soome esindused välisriikides;et;;Eesti
1345;Suomen edustustot ulkomailla;کنسولگری های فنلاند در خارج از کشور;fa;;Persia
1345;Suomen edustustot ulkomailla;Représentations diplomatique de la Finlande à l'étranger;fr;;Ranska
1345;Suomen edustustot ulkomailla;Представительства Финляндии за границей;ru;;Venäjä
